Gene Symbol	CFU	Int-E	Late-E	Pro-E
ADAM9	-0.9404005606035444	1.367976189013882	-0.4902633763280697	0.06268774791773095
ADAMDEC1	-1.4769573602575996	0.6348939791568613	0.5956329825213449	0.24643039857939208
ADAMTS3	0.8551655619268704	0.030531877213508946	-1.4112313116582047	0.5255338725178254
ADAT2	0.48921568019563144	0.38271264278235534	-1.49286282056177	0.6209344975837845
ADCK3	-0.00014792960570432926	-1.2596599283163672	1.1865451615650067	0.07326269635707179
ADCY7	-0.705288403786709	0.7669681270737485	-1.0087012949265288	0.9470215716394884
ADD2	0.06497105736178696	0.824159667980357	-1.4246834371922177	0.535552711850073
ADD3	0.2730688979445644	0.7687149549728077	-1.4674261035692682	0.4256422506518953
ADH5	0.7280111980626622	0.26901950743502595	-1.4733468987767142	0.47631619327902536
ADIPOR2	-0.7905990653048328	0.03247017818199772	1.4004652220815101	-0.642336334958673
ADK	-0.11705440067233806	1.1804041794888624	-1.2484690942794685	0.18511931546294408
ADM	-1.0556074478915323	0.509737898418575	1.1322581737984498	-0.58638862432549
ADO	0.8240823770868902	-0.018756819727790457	-1.4017277892821252	0.5964022319230253
ADORA2B	0.9182104270699001	-0.29099841310986	-1.2819840529826518	0.6547720390226117
ADPGK	-0.2045988751460508	-1.001145481235354	1.386752685416835	-0.18100832903542954
ADPRHL2	0.7659348127814445	-1.3967431012791165	-0.04756487865805634	0.6783731671557283
ADRBK2	0.4946852504244588	-0.12650277546588096	-1.3398386976492438	0.9716562226906685
ADSL	0.6191629651534728	0.17717089446018594	-1.4631021129881678	0.6667682533745104
ADSS	0.9112632717270835	-0.16342871662284833	-1.3391276285327427	0.59129307342851
AEBP2	0.7360418198768746	0.07489986563213716	-1.4359608332135418	0.62501914770453
AEN	-0.6565910963903453	-0.26874931063578933	1.4796595116515707	-0.5543191046254375
AF001548.5	-0.6582542149845395	0.47281760466776446	1.1711318466508047	-0.9856952363340308
AF090939	0.6132803381225418	-0.3452196430490876	-1.2450619305269959	0.9770012354535441
AFF1	-0.8759597764520358	0.1841903925590007	1.3357068802917742	-0.6439374963987392
AFG3L2	-0.5870620472900709	-0.42703607762233026	1.4966956755371292	-0.4825975506247233
AFTPH	-0.5126773825997895	-0.48858631452075646	1.4999268047788814	-0.4986631076583355
AGA	0.3065123709667488	0.7351043014337046	-1.4755829657193396	0.43396629331887837
AGAP1	1.3056461670437232	-0.9133134345785902	-0.6344494769158981	0.2421167444507634
AGAP4	-0.7371209409184675	0.4826165030195368	1.1739966421535124	-0.9194922042545794
AGBL5	1.4419674796080273	-0.7955795017947694	-0.5217819230140461	-0.12460605479921096
AGFG2	-0.10306234967814729	0.08189565270404091	-1.2105733244293693	1.231740021403471
AGGF1	0.5744717532776327	0.35274856093844786	-1.4921241098317002	0.5649037956156191
AGK	0.7215567655588414	0.015100614645741733	-1.4189941358100693	0.6823367556054847
AGL	0.4649263883955317	0.4705218388033073	-1.498481349736502	0.5630331225376641
AGMAT	1.1839803699903508	-1.085592527096923	-0.5046273769449985	0.4062395340515724
AGO1	1.0420065062036221	-1.0155337272687046	-0.6775267197436066	0.6510539408086875
AGO3	-0.18232576691213978	-0.9216421545362934	1.4203043128719748	-0.31633639142354036
AGO4	0.2951117106397337	0.8919765312951528	-1.433989746451902	0.24690150451701778
AGPAT1	0.4740347256503557	-0.7341467023665705	-0.9193463601399002	1.1794583368561176
AGPAT3	0.6348816946002077	0.11121909432500027	-1.446880537758484	0.7007797488332667
AGPAT4	-0.9424283654545056	1.1818555276941909	0.4661121628673775	-0.7055393251070629
AGPAT4-IT1	-0.866676208274492	1.2296326699103783	0.39774847375393757	-0.7607049353898249
AGPAT5	0.6203572169042382	0.20624233515843002	-1.4694691783736207	0.6428696263109506
AGPAT6	0.63990156564385	0.15905115255346447	-1.4592088711507603	0.6602561529534487
AGPS	0.5437607409853749	0.4896427301516682	-1.499201833862056	0.4657983627250146
AGTRAP	0.9501798965832094	-1.0944868856921697	-0.594496476428841	0.738803465537804
AHCTF1	0.17260011975546896	0.9910898223183293	-1.3914322183782706	0.2277422763044776
AHCY	0.8135173354502045	-0.35917026244645617	-1.2533242652261205	0.7989771922223743
AHI1	0.6494235433996238	0.3370497214256774	-1.4877419857058356	0.5012687208805353
AHSA2	-0.7072799735542351	1.482170392260459	-0.42417657751603494	-0.3507138411901944
AHSP	-1.3479723598031095	1.0694165246421732	0.12312029742790925	0.15543553773302862
AICDA	-0.7103430036386502	1.3063200225532727	0.25488874288757046	-0.8508657618021963
AIFM1	0.7292918552317722	-0.020558843947138458	-1.4071151658613326	0.6983821545766979
AIG1	0.6535288325446177	-0.020938172776625286	-1.405417955335509	0.7728272955675167
AIM1	-1.2422647265889106	1.0044541854327316	-0.339119407631038	0.576929948787217
AIMP1	0.6009727951428869	0.1346151505152452	-1.451806345417849	0.7162183997597191
AIMP2	0.8615419875314271	-0.7048431801429732	-1.013406684562053	0.8567078771735944
AK021977	0.7781939303820454	-0.009970186861258378	-1.4086193002439424	0.6403955567231562
AK022030	0.06405087533696449	1.0719215609392327	-1.343120066119377	0.20714762984318189
AK023627	0.0839502060237657	1.2221248860710698	-1.221565053147591	-0.08451003894724575
AK025117	0.8829124608196259	0.30991605531093463	-1.4369491147912894	0.24412059866072777
AK025288	0.47832647245165555	0.6183350170728008	-1.4937228277390573	0.3970613382146009
AK026714	-0.9393563363724393	1.4138008327907272	-0.29302587007365216	-0.1814186263446341
AK026905	-0.7429545126729417	-0.11693617663868187	1.4459764770306098	-0.5860857877189862
AK055981	-0.6404648596861404	1.466373177197257	-0.6348687754852957	-0.19103954202582218
AK057978	-0.6764366515878941	1.2530614724638747	0.34651918557393957	-0.9231440064499135
AK093356	-0.37954624949269467	-0.6938337723085454	1.4849692433261514	-0.4115892215249083
AK1	-1.3696400052187756	0.1598414549592979	1.033111079775431	0.17668747048404326
AK2	0.7580653777557038	-0.19150849567379746	-1.3387802242738558	0.7722233421919501
AK3	0.3486936242555347	0.8415339299342944	-1.4500735965591192	0.25984604236929
AK4	0.30894759988345255	0.0870731050865392	-1.3851399695686528	0.9891192645986602
AKAP1	0.8043493108897029	-0.289160481039554	-1.2912042632418974	0.7760154333917485
AKAP11	0.7220137355451192	0.38808175962331387	-1.4802322452211012	0.3701367500526704
AKAP2	1.4226507488635889	-0.8287138148608031	-0.5345791980621021	-0.059357735940683165
AKAP7	0.05141206017759909	1.2593887845229728	-1.1808513059979289	-0.12994953870264356
AKAP8L	-0.7705717117876486	-0.27243009967127396	1.4670363858761493	-0.4240345744172266
AKIRIN1	-0.41071482357811534	-0.4406943364262521	1.4921597025144626	-0.6407505425100893
AKIRIN2	-0.39532126515719773	-0.6038891694330627	1.4945494926339389	-0.49533905804367445
AKR1A1	0.8550619147447537	-0.2413981583667842	-1.312392529801856	0.6987287734238834
AKR1C1	0.1812581919646354	-1.2925607296013042	1.1382899059938159	-0.02698736835715657
AKR1C2	0.24403978182499678	-1.002652661745585	1.286881636291319	-0.5282687563707307
AKR1C3	0.10940659038740135	1.1030233621458099	-1.3260679007034362	0.11363794817022253
AKR7A2	0.5582320009114562	0.3055076396791595	-1.4859141817650368	0.6221745411744212
AKT1	0.8835655776306983	0.07844726057644512	-1.4165339566182351	0.45452111841109244
AKT1S1	-0.3340261037914634	-1.1304305993978914	1.2509944376935584	0.2134622654957931
AKT2	-0.8194357291316194	-0.07260124961336714	1.4271884946857587	-0.5351515159407723
AL832909	0.5330111139948677	0.6398904914757854	-1.4860591128400658	0.3131575073694151
AL833181	-0.17537348266990213	1.1897283634484683	-1.2280562966136863	0.21370141583512237
ALAD	-1.0483786539984792	1.2988636244752478	-0.42730549409413937	0.17682052361737463
ALAS2	-1.1491140010930212	0.7960203902955304	0.8778138735449452	-0.5247202627474556
ALDH16A1	1.0677174889825878	-0.8816422282645999	-0.8228918431082634	0.6368165823902788
ALDH18A1	0.4182095899195123	0.40851724937698997	-1.48957802706961	0.6628511877731085
ALDH1A1	0.39498612151225454	0.2940521526219187	-1.4670458458228788	0.7780075716887052
ALDH3A2	1.0049147808901278	-0.8193983084983064	-0.8994566043652995	0.713940131973477
ALDH3B1	-1.3109288283710099	0.7049611580566565	0.8511156458761525	-0.24514797556179915
ALDH5A1	0.6061584635495306	0.4527484956421471	-1.495618254012905	0.4367112948212291
ALDH6A1	-1.2866112719512972	1.1240221283948946	0.2656692920698853	-0.10308014851348846
ALDH9A1	0.24588743113795775	0.7265085169366383	-1.4708166327349075	0.49842068466030925
ALG1	0.7919082295141283	-0.9913179853092038	-0.7280293435398675	0.9274390993349428
ALG10	0.3079813010410715	0.8996010176484056	-1.4304525165670516	0.22287019787757695
ALG11	0.7002476504112046	0.1988561733191884	-1.4658972290441388	0.5667934053137458
ALG14	0.47141508019382383	0.33614772870104415	-1.4851448219671628	0.6775820130722954
ALG3	0.9106987562411674	-1.0135238867753282	-0.7029449768115875	0.8057701073457484
ALG5	0.7728960406520742	0.08254072599983744	-1.4351737689450481	0.5797370022931371
ALG6	0.6643885342150689	0.2982494256783941	-1.4828925505775004	0.5202545906840369
ALG8	0.7384674911705941	-0.032102761915565034	-1.402982253128612	0.696617523873584
ALG9	0.5887633003943901	0.44177261503955095	-1.496897367476628	0.46636145204268625
ALKBH2	0.739802106841842	-0.3186395214712326	-1.2741772536617766	0.8530146682911661
ALKBH5	-0.5701631817277489	-0.1384773596084562	1.4508265995749003	-0.7421860582386951
ALKBH6	0.3714686656397779	0.7420066885917361	-1.4763907155744012	0.36291536134288516
ALKBH8	0.5906223527824204	-0.4022838016401493	-1.2058340799093223	1.0174955287670528
ALMS1-IT1	-1.0120812465574198	1.3107257754690258	0.17709404531094428	-0.47573857422255106
ALOX5	-0.9432377555584206	0.9915374705331526	0.7261799199387037	-0.7744796349134356
ALS2CR12	-0.1340989723680145	-0.7732831138668799	1.44676192835379	-0.5393798421188981
ALYREF	0.7000799543487813	0.12919114781720442	-1.4513014626477763	0.6220303604817917
AMBRA1	-0.07174465407032714	-1.0654900025452614	1.3473767349876227	-0.21014207837204124
AMDHD2	-0.4702793042499779	-0.5782426831097317	1.4975989607899025	-0.4490769734301897
AMFR	-0.47088177859220115	-0.6725765958051647	1.4861039862759673	-0.3426456118786005
AMIGO2	0.548530564057586	0.8333202224262141	-1.4154720891619226	0.03362130267812251
AMMECR1	0.3617063743482105	0.7940311672823398	-1.4641019149633048	0.30836437333275196
AMMECR1L	-0.34207605798945595	-0.7914841457028183	1.4651278769182527	-0.3315676732259753
AMPD2	0.9032571920475291	-0.6844282840167863	-1.029126725206009	0.8102978171752694
AMPD3	0.21715971997065622	1.029575023499512	-1.3702419149886456	0.1235071715184799
AMZ1	-0.6820840895552766	-0.3892543365807804	1.486815717180504	-0.41547729104444364
AMZ2	0.5996707218592805	0.4781374194804325	-1.4957071953167929	0.41789905397707633
ANAPC10	0.31574498317824734	0.6839623069520071	-1.4829084083659487	0.4832011182356942
ANAPC13	0.5771046230761172	0.3364777818610402	-1.4903328201678054	0.5767504152306464
ANAPC15	0.8156851755481934	-0.19274287366471018	-1.3370147441898412	0.7140724423063504
ANAPC4	0.5699390203350492	0.5101148749990897	-1.4970259338188212	0.41697203848468445
ANAPC5	0.7106240538335338	-0.032114080252715616	-1.4031615258807546	0.7246515522999382
ANAPC7	0.7183033502062974	-0.06856290691793523	-1.3898251744602843	0.7400847311719195
ANGEL2	0.44139444189705196	0.7270287661335919	-1.4769584111628882	0.30853520313224353
ANKFY1	0.35383666450093854	0.6381765755301926	-1.4898590082254226	0.49784576819429377
ANKH	-0.9113777994848895	1.4269962980210815	-0.2662013295778622	-0.24941716895832977
ANKIB1	0.37800195530161873	0.5246985750922144	-1.4940323364194197	0.5913318060255874
ANKLE2	0.6569883825245406	0.44285468025458247	-1.489979672153397	0.3901366093742741
ANKMY2	0.6914080232961077	0.04199212619854189	-1.4276557093097944	0.6942555598151463
ANKRA2	-0.9040761779120465	1.003789002034371	0.7150235067102622	-0.8147363308325873
ANKRD10	0.23571448501411746	0.9063622554127662	-1.4285861831677877	0.28650944274090495
ANKRD12	-1.1511644748865708	0.3342827375243265	1.192477703509177	-0.37559596614693286
ANKRD13C	-0.8121233501311046	1.3181593061353865	0.2342578747937484	-0.7402938307980312
ANKRD16	0.9162278646194114	-1.0000845679823538	-0.7186113854884724	0.802468088851414
ANKRD17	0.7175320959163866	-0.4113267349030371	-1.218249887921495	0.9120445269081492
ANKRD18B	-0.18891583229562686	0.022336805103360113	1.2977724466371183	-1.13119341944485
ANKRD20A1	-1.1865506869804139	0.9036774561920431	0.7478423747864679	-0.46496914399809636
ANKRD20A11P	-1.1370732923165638	0.4225588764400482	1.1551428196002342	-0.4406284037237221
ANKRD26	0.6202982876159301	0.2732470709732531	-1.481508012280073	0.587962653690887
ANKRD27	0.6271622226865274	-1.4889973349988572	0.3355902190644453	0.5262448932478812
ANKRD28	1.1260210050763868	-0.19230481720706555	-1.2603259866880836	0.3266097988187572
ANKRD32	-0.8186149964951535	0.5393795809916074	1.1396059443042943	-0.860370528800746
ANKRD33B	1.0615154703598866	-1.1547734993550183	-0.47073668855394035	0.5639947175490783
ANKRD36	0.11671275980912531	0.893534180891028	-1.4210042919311725	0.4107573512310204
ANKRD36B	0.6469009008196888	0.31376259009518076	-1.4857259691794198	0.5250624782645514
ANKRD36BP2	-0.3388779353803352	1.2781837521431234	-1.1061512712887482	0.1668454545259577
ANKRD37	-0.6523441556504231	-0.14193944203747322	1.4551722994923966	-0.6608887018045009
ANKRD39	0.49082170478104037	0.395865811453937	-1.4943615833027402	0.6076740670677638
ANKRD40	0.8012657895370127	-0.16055193661814823	-1.3516035239095088	0.7108896709906454
ANKRD46	0.9265839798601895	-0.4520694656178382	-1.1923733009632649	0.7178587867209136
ANKRD50	0.9245938989229678	-0.4494816136231553	-1.1941716765159793	0.7190593912161669
ANKRD9	-0.805649694564707	0.03560197493281863	1.3982302365658985	-0.6281825169340107
ANKS1A	0.7230771261641677	-0.32288945164055716	-1.270800796288672	0.8706131217650614
ANLN	0.03439792480637241	1.0284157555610371	-1.3609824415892595	0.29816876122185165
ANO10	0.5021306335050295	0.2385579666026884	-1.4695815634100158	0.7288929633022965
ANP32A	0.5786444858221101	0.35314598388984886	-1.492136369620885	0.5603458999089241
ANP32E	0.3351202796396454	0.8111728096687969	-1.459910083521863	0.3136169942134251
ANPEP	-0.7876127955561798	0.6781288380267965	1.032958211208842	-0.9234742536794598
ANXA1	1.15547855566637	-1.2618746551368853	-0.1296702049278409	0.23606630439835757
ANXA11	0.9886103108887058	-0.4483681327572115	-1.1854584217514132	0.6452162436199174
ANXA2P2	1.2328417934825773	-1.0700007909086209	-0.4826316823611982	0.319790679787243
ANXA4	0.6443810088566863	-0.44504541059451813	-1.187518974054917	0.9881833757927488
ANXA5	-0.01823682009940064	-0.9264616321998198	1.3929763709715615	-0.4482779186723415
AP006222.2	-0.9369936669814947	0.8208322047595442	0.9070597111256161	-0.7908982489036572
AP1AR	1.0456994728188047	-0.4546743582532728	-1.1687618050550865	0.5777366904895552
AP1M1	1.0049949333364074	-0.49522065315602015	-1.153443421101338	0.6436691409209508
AP2B1	0.06754822348007568	0.6726075326117728	-1.4352353952565573	0.695079639164709
AP3B1	0.6301415787291215	0.02030420980728042	-1.418605139393048	0.7681593508566456
AP3D1	-0.22112571107397233	-1.31405217291907	0.6159565922191342	0.919221291773908
AP3M1	0.4334658104231459	0.5276563108601474	-1.4983548370997308	0.5372327158164364
AP3M2	0.4722573051594454	0.6014337707443933	-1.4957105424999924	0.4220194665961481
AP3S1	0.7691983432366442	0.016594805990432508	-1.4174264874247848	0.6316333381977056
AP4E1	0.2560564308983686	0.7643289236538923	-1.4666557619713265	0.4462704074190657
AP5M1	0.4915591612360685	0.5752703134109936	-1.4973574465975432	0.4305279719504835
AP5Z1	-0.4625275661413177	-0.6687978846186285	1.4872995850813528	-0.35597413432140407
APBA3	-0.17455313567529107	-0.7973825770596225	1.4506913177238492	-0.47875560498893444
APC	0.23260120220047914	0.8235463018365131	-1.4527208182887865	0.39657331425179493
APEH	0.7062177300622783	-0.005943416315014097	-1.4122174589932703	0.7119431452460094
APEX1	0.5081218750341521	0.12355917475975522	-1.439903427075943	0.8082223772820327
APH1A	1.104795596186269	-0.6075140925886025	-1.0507345340473606	0.553453030449694
APH1B	0.9824155893591205	-0.8230506852442057	-0.899666779033112	0.7403018749181989
API5	0.6834021564423494	0.27466703264310494	-1.4786773377794176	0.5206081486939609
APIP	0.9116752006764883	0.8190754436899258	-0.8550107303374551	-0.8757399140289586
APITD1	0.6110326245098178	0.4293170960277286	-1.4951523452220636	0.4548026246845172
APLNR	-0.8147259487043853	1.0848081445774722	0.6142721615558744	-0.8843543574289632
APOA1BP	0.6656529314251592	-0.3443064983435015	-1.2530850997278387	0.9317386666461799
APOBEC2	-0.8322014854370641	0.4120454149732126	1.2223511460725929	-0.8021950756087424
APOBEC3B	0.4392782418824302	0.5947932859134715	-1.4964753003017714	0.4624037725058689
APOBEC3C	0.38465749587334414	-0.036459185113746045	-1.355219027975585	1.0070207172159868
APOC1	-0.24149859325344572	0.8157213646393865	-1.3145867355526126	0.7403639641666719
APOL3	-1.0832793882906542	0.9421920601428431	0.7520225968467648	-0.6109352686989513
APOLD1	0.8017579955144118	-0.34028154000235195	-1.2639159304447658	0.8024394749327087
APOO	0.7599273728220394	-0.009835089139158107	-1.4097186605731211	0.659626376890239
APOOL	0.21146851341171685	0.8706255578098897	-1.4387742816151736	0.35668021039356435
APPBP2	0.8507379638178084	-0.8201718507259779	-0.910575162107302	0.8800090490154715
APPL2	-0.9977854273315472	0.6770035920097559	1.024867604586138	-0.704085769264343
APRT	0.8088169778109443	-0.7495673036320429	-0.973608070993902	0.9143583968149975
APTR	-0.5254213340840315	-0.5845881857758715	1.494719745351283	-0.3847102254913788
APTX	0.837544640744035	-0.7892295732621589	-0.9391625836112872	0.8908475161294146
AQP1	-0.8876770934129725	1.1249291930962328	0.5590240844266726	-0.7962761841099331
AQP3	-0.8707653181248532	0.43628079597471875	1.2064435620802196	-0.7719590399300863
AQR	0.5711927453246144	0.2422187406551546	-1.4754081820724514	0.6619966960926811
ARAF	0.8288167050383565	-1.3350434699396836	-0.19554519267609605	0.701771957577417
AREG	-0.6005087771396433	0.05991847098365231	1.3860191435564462	-0.8454288374004566
AREL1	0.17984370948337547	0.7187481133228505	-1.4610576812251868	0.562465858418964
ARF1	-0.33094062187720585	-0.861405008765726	1.4439981700402902	-0.2516525393973627
ARF3	0.9875870054041606	-0.9142685942429918	-0.8067556442264812	0.7334372330653129
ARF4	-0.7754774374543183	0.20829821433469803	1.331062871918988	-0.7638836487993679
ARF6	0.519206366583153	0.7169265837808015	-1.4702485821521258	0.23411563178816888
ARFGEF1	0.8783197423466472	0.8402844638031924	-0.7081792368416251	-1.0104249693082183
ARFIP1	0.579467431433525	0.32207572254798816	-1.4885804937975935	0.5870373398160776
ARG1	-0.8281420716906297	0.42350070197854495	1.2154743122685872	-0.8108329425565028
ARG2	-0.6129990429729322	-0.041481695415114525	1.4245869242529245	-0.7701061858648773
ARHGAP1	1.0297692624688022	-0.5701978566462712	-1.098361183749175	0.6387897779266419
ARHGAP11A	-0.07766538837528857	1.0823537959607243	-1.3140642755076073	0.3093758679221677
ARHGAP11B	0.11501741212493254	1.0760558702001386	-1.3437167589087895	0.15264347658371555
